## Site Characteristics
        Country='China'
        Station='Unknown'
        Description=''
        Source='NASA/POWER Source Native Resolution Daily Data'
        Contact='Herman Berghuijs (herman.berghuijs@wur.nl)'
        Longitude=127.0958328;Latitude=45.83750153;Elevation=139.04;AngstromA=0.29;AngstromB=0.49;HasSunshine=False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19841212,5370.0,-13.33,-7.67,0.18438997266336588, 3.23, 0.01,0
19841213,4930.0,-17.44,-11.72,0.17146259222233048, 2.75, 0.36,0
19841214,5970.0,-22.42,-14.5,0.09536163246629739, 2.8, 0.0,0
19841215,5840.0,-23.79,-12.97,0.09647408737158823, 2.05, 0.0,0
19841216,5360.0,-23.69,-12.92,0.10636241463577663, 2.43, 0.0,0
19841217,6300.0,-23.41,-13.95,0.10449978489524443, 2.26, 0.0,0
19841218,6340.0,-23.88,-13.09,0.11461442603552621, 2.12, 0.0,0
19841219,6300.0,-22.33,-13.98,0.1231131093060277, 1.46, 0.01,0
19841220,4860.0,-20.19,-15.1,0.13114840371487088, 2.34, 0.41999999999999993,0
19841221,6110.0,-23.99,-17.6,0.0979463638090353, 3.48, 0.05,0
19841222,3850.0,-25.31,-18.63,0.08956657110068317, 3.11, 0.27,0
19841223,4350.0,-29.64,-19.36,0.06776350191172202, 3.63, 0.14,0
19841224,5090.0,-31.47,-23.15,0.042360342301204036, 2.96, 0.0,0
19841225,5840.0,-28.57,-17.76,0.06896372369214675, 2.36, 0.0,0
19841226,5920.0,-26.94,-18.13,0.08393699937533315, 1.75, 0.01,0
19841227,5750.0,-28.97,-17.7,0.07188277697717783, 2.27, 0.0,0
19841228,6120.0,-28.32,-17.7,0.07321533895809597, 2.47, 0.0,0
19841229,6040.0,-27.46,-17.33,0.07841203023743076, 3.09, 0.0,0
19841230,5150.0,-25.17,-14.94,0.09812088855817086, 2.75, 0.01,0
19841231,4700.0,-23.5,-14.89,0.11008020781751988, 2.2, 0.01,0
19850101,6820.0,-23.24,-14.52,0.09926210180589404, 1.51, 0.0,0
19850102,6180.0,-23.55,-15.36,0.10113071683275109, 1.12, 0.0,0
19850103,6890.0,-23.09,-13.08,0.10275738138619764, 2.22, 0.01,0
19850104,7150.0,-25.66,-15.52,0.086009803320163, 2.87, 0.0,0
19850105,6950.0,-26.19,-16.81,0.08087494054160688, 2.0, 0.0,0
19850106,7290.0,-27.29,-17.1,0.08678907096664923, 2.13, 0.01,0
19850107,7540.0,-21.35,-13.97,0.11212987686813868, 2.74, 0.01,0
19850108,7450.0,-22.83,-12.0,0.1179693893639813, 1.76, 0.0,0
19850109,7150.0,-21.49,-9.76,0.15144748023856192, 2.87, 0.18,0
19850110,6000.0,-20.39,-15.74,0.1264699560274554, 2.91, 0.39,0
19850111,7650.0,-21.28,-17.43,0.11242545672225031, 1.42, 0.24,0
19850112,7130.0,-24.47,-19.65,0.09225800984593026, 1.99, 0.4,0
19850113,5630.0,-25.87,-21.46,0.07395765322828712, 2.76, 0.27,0
19850114,7510.0,-26.91,-19.4,0.070572010250275, 2.46, 0.10999999999999999,0
19850115,6140.0,-25.21,-19.33,0.09217539863510554, 4.63, 0.78,0
19850116,5170.0,-30.02,-22.54,0.05506485384113866, 2.79, 0.0,0
19850117,6990.0,-30.05,-17.83,0.06350165992929123, 2.67, 0.0,0
19850118,7180.0,-25.07,-9.74,0.14600123203196388, 3.33, 0.8799999999999999,0
19850119,5240.0,-23.45,-11.47,0.17597305760984777, 3.95, 2.6,0
19850120,6620.0,-28.28,-18.71,0.07181672362793563, 2.59, 0.0,0
19850121,7270.0,-25.52,-16.41,0.1149158565439544, 2.8, 0.9199999999999999,0
19850122,8160.0,-22.73,-14.27,0.12194125861735808, 3.09, 0.06,0
19850123,8080.0,-25.36,-16.27,0.10552058618486702, 3.01, 0.03,0
19850124,7700.0,-25.13,-18.66,0.08820770865836383, 1.72, 0.02,0
19850125,7540.0,-28.45,-20.13,0.06391674096130494, 2.16, 0.0,0
19850126,8230.0,-29.95,-20.03,0.06439410002545488, 1.54, 0.01,0
19850127,8610.0,-28.89,-19.59,0.06658205619135175, 2.27, 0.0,0
19850128,9490.0,-31.63,-21.65,0.055430076587186274, 2.06, 0.0,0
19850129,9140.0,-33.02,-21.6,0.05777601814118245, 2.84, 0.02,0
19850130,9620.0,-28.89,-14.59,0.08844615740197881, 3.08, 0.02,0
19850131,3560.0,-23.35,-11.34,0.16960200719771035, 3.6, 0.6,0
19850201,8860.0,-26.18,-13.71,0.10673848581799356, 2.9, 0.01,0
19850202,10010.0,-21.49,-10.1,0.15720744900555617, 1.99, 0.08,0
19850203,10720.0,-19.3,-11.46,0.1536501948455225, 1.12, 0.04,0
19850204,10700.0,-21.94,-13.65,0.12679911419097056, 1.55, 0.02,0
19850205,10590.0,-19.2,-9.18,0.18562124200785504, 2.37, 0.17,0
19850206,9230.0,-20.66,-9.49,0.1437738300719766, 1.75, 0.10999999999999999,0
19850207,11170.0,-22.73,-9.15,0.14725194809209907, 1.97, 0.06,0
19850208,11460.0,-15.49,-5.47,0.2208596144189699, 2.23, 0.03,0
19850209,10630.0,-15.63,-7.76,0.21114290389589502, 6.4, 0.59,0
19850210,9840.0,-20.29,-11.06,0.16719612216117977, 3.94, 1.01,0
19850211,11730.0,-22.99,-13.0,0.12172926957628971, 1.84, 0.03,0
19850212,10980.0,-18.89,-10.95,0.14712644737412736, 3.38, 0.09,0
19850213,11470.0,-22.47,-13.74,0.10041518289999787, 3.77, 0.0,0
19850214,12180.0,-24.01,-11.71,0.13528095524169895, 1.73, 0.03,0
19850215,12580.0,-18.04,-9.39,0.16343756041022506, 1.61, 0.01,0
19850216,12320.0,-24.81,-13.14,0.10514835787835933, 3.5, 0.0,0
19850217,12940.0,-27.33,-13.32,0.0885257685429374, 3.0, 0.0,0
19850218,10930.0,-23.73,-13.96,0.10194114503082233, 1.84, 0.01,0
19850219,9910.0,-22.63,-14.35,0.1279018457300515, 2.12, 0.45999999999999996,0
19850220,9870.0,-16.3,-11.38,0.18639450308552252, 3.18, 1.87,0
19850221,10790.0,-17.22,-9.52,0.20753456742206067, 4.06, 1.62,0
19850222,12740.0,-14.45,-8.99,0.2217623943317727, 3.56, 0.57,0
19850223,11140.0,-15.08,-8.16,0.23097259420139912, 2.26, 0.8,0
19850224,14290.0,-14.51,-7.73,0.22559006381658905, 2.17, 0.2,0
19850225,15020.0,-19.78,-8.52,0.18240468728894457, 2.19, 0.02,0
19850226,15360.0,-16.1,-6.77,0.19525333616986715, 1.91, 0.01,0
19850227,13450.0,-17.7,-5.83,0.18779361392740437, 1.03, 0.0,0
19850228,9700.0,-17.73,-7.13,0.22485648037609185, 2.89, 0.63,0
19850301,13410.0,-14.6,-6.88,0.25163283637287664, 2.57, 0.57,0
19850302,12710.0,-18.72,-6.97,0.19109468412757724, 2.47, 0.01,0
19850303,12920.0,-19.59,-6.03,0.1750918939513869, 2.45, 0.0,0
19850304,13420.0,-20.39,-8.6,0.1642662171614227, 3.38, 0.02,0
19850305,12360.0,-17.49,-7.44,0.16917520806365693, 4.27, 0.0,0
19850306,12690.0,-20.92,-4.81,0.168324483462728, 4.27, 0.0,0
19850307,14690.0,-19.49,-3.54,0.19867093736040298, 3.73, 0.0,0
19850308,15120.0,-17.62,-4.36,0.23897073205934163, 6.48, 0.35,0
19850309,15190.0,-22.96,-13.6,0.10749419964611545, 4.71, 0.04,0
19850310,16410.0,-22.56,-7.62,0.1427936532723427, 3.3, 0.0,0
19850311,16340.0,-15.29,-3.22,0.21817088143857105, 3.3, 0.0,0
19850312,14550.0,-17.18,-6.43,0.19204729996012954, 4.01, 0.04,0
19850313,15360.0,-18.15,-6.82,0.18210095662436038, 2.49, 0.03,0
19850314,18640.0,-15.11,-0.84,0.24130074321529327, 1.9, 0.0,0
19850315,19370.0,-13.08,3.56,0.3041216344171594, 3.06, 0.0,0
19850316,18850.0,-6.75,6.62,0.3804920365249011, 5.5, 0.0,0
19850317,17480.0,-3.44,3.17,0.3990020863234143, 4.15, 0.14,0
19850318,18890.0,-4.13,4.2,0.3854899729142249, 1.55, 0.01,0
19850319,18830.0,-3.13,2.92,0.3599558192915699, 2.2, 0.01,0
19850320,15910.0,-6.83,2.45,0.2506225401981181, 5.85, 0.03,0
19850321,19930.0,-8.35,-1.29,0.21834921898067888, 4.24, 0.01,0
19850322,20020.0,-10.95,5.06,0.2440446304894267, 3.28, 0.0,0
19850323,19990.0,-3.98,10.46,0.39114475332685505, 5.6, 0.03,0
19850324,6770.0,1.02,3.15,0.6081380088584938, 7.88, 3.22,0
19850325,21130.0,-4.9,4.54,0.2538682548063602, 5.61, 0.06,0
19850326,21130.0,-6.19,3.05,0.21692614705137295, 3.93, 0.0,0
19850327,10100.0,-3.72,3.66,0.35169363479561355, 4.16, 1.21,0
19850328,10060.0,-2.0,4.4,0.48780190020918807, 3.22, 2.29,0
19850329,17860.0,-2.96,3.23,0.36246784338489957, 5.03, 0.36,0
19850330,13260.0,-2.4,2.28,0.4328318820241133, 4.27, 0.8899999999999999,0
19850331,19930.0,-4.49,6.98,0.3343673155743308, 2.84, 0.0,0
19850401,17250.0,-1.84,12.59,0.43119616828146257, 4.51, 0.0,0
19850402,17220.0,-6.7,8.49,0.40236826873968917, 5.15, 0.01,0
19850403,19990.0,-7.41,3.74,0.23116022092151436, 2.6, 0.0,0
19850404,19730.0,-4.49,6.11,0.3284205809241808, 2.37, 0.0,0
19850405,18990.0,-1.51,12.26,0.3527854407407127, 2.45, 0.0,0
19850406,19990.0,-0.71,13.48,0.4069991021522344, 5.37, 0.19,0
19850407,21500.0,-1.66,6.61,0.34870661981512296, 7.99, 2.01,0
19850408,23170.0,-4.69,9.94,0.3547033433363372, 5.0, 0.0,0
19850409,19620.0,-2.71,10.08,0.373534016002179, 3.4, 0.0,0
19850410,23310.0,-3.7,7.95,0.3116292661737772, 3.53, 0.0,0
19850411,23020.0,-2.81,10.02,0.2918885808924259, 1.0, 0.0,0
19850412,21750.0,-2.48,17.54,0.38107702934028875, 3.86, 0.0,0
19850413,19180.0,-1.17,17.08,0.5360606591390904, 2.72, 0.0,0
19850414,19460.0,0.3,17.6,0.5723519698608277, 3.91, 0.0,0
19850415,22150.0,2.86,15.7,0.6068108642234965, 3.33, 0.0,0
19850416,23420.0,1.82,18.63,0.6201982879613551, 1.7, 0.0,0
19850417,23750.0,1.36,19.58,0.6112446654258243, 1.14, 0.0,0
19850418,18010.0,3.82,18.65,0.7281727564225617, 2.11, 0.16,0
19850419,18910.0,5.04,16.23,0.8276828567102019, 2.24, 0.14,0
19850420,16620.000000000004,4.13,22.94,0.7051365967673132, 5.07, 0.0,0
19850421,15280.0,6.16,15.58,0.8608090546957577, 5.6, 1.77,0
19850422,12380.0,3.74,13.05,0.7861915260525465, 4.15, 1.01,0
19850423,18790.0,1.72,13.08,0.5293651362920465, 2.92, 0.08,0
19850424,10780.0,0.86,14.1,0.6166030198110214, 5.45, 1.75,0
19850425,10540.0,3.75,14.71,0.7609991792040153, 4.68, 0.18,0
19850426,21610.0,1.94,13.47,0.5344785351789325, 3.38, 0.0,0
19850427,23560.0,-0.93,15.91,0.46497345093142795, 3.38, 0.0,0
19850428,16990.0,1.38,17.67,0.5274100044554756, 5.76, 0.47,0
19850429,18940.0,-1.93,12.78,0.6130261907523127, 4.19, 0.31,0
19850430,15390.0,3.74,15.36,0.8115454715097727, 2.24, 1.04,0
19850501,19150.0,3.37,17.88,0.9773605873850478, 2.9, 0.15,0
19850502,14650.0,5.78,22.52,0.8932318968790209, 6.51, 5.42,0
19850503,25680.0,2.21,20.73,0.5078297699852756, 3.18, 0.17,0
19850504,7510.0,6.09,16.44,1.0830407626638563, 4.01, 6.02,0
19850505,15370.0,4.06,16.58,0.6705809327134127, 2.36, 0.53,0
19850506,23370.0,5.0,21.02,0.5980284914881802, 1.43, 0.0,0
19850507,24800.0,6.29,22.97,0.6672090837469835, 3.51, 0.15,0
19850508,27500.0,3.05,19.52,0.5545552667726522, 3.58, 0.0,0
19850509,24970.0,4.66,26.92,0.7735048376533377, 5.02, 0.0,0
19850510,24530.0,10.93,27.83,1.1227159729370062, 6.23, 0.01,0
19850511,16010.000000000002,13.49,25.14,1.2688697283072583, 4.3, 2.1,0
19850512,13750.0,4.03,15.91,0.7086771676371475, 4.09, 2.64,0
19850513,29680.0,2.33,21.12,0.5619445679880445, 1.99, 0.0,0
19850514,29710.0,8.33,25.55,0.6638522245024698, 2.69, 0.0,0
19850515,28610.0,7.66,29.88,0.8075547598690144, 2.96, 0.0,0
19850516,25640.0,9.54,30.14,0.7297318598853683, 5.57, 0.03,0
19850517,22040.0,10.06,23.72,0.5627709545153767, 4.17, 0.06,0
19850518,18850.0,6.01,23.17,0.7778969522694305, 3.5, 2.24,0
19850519,25360.0,5.15,19.89,0.6754239764171945, 3.93, 0.78,0
19850520,30920.0,7.44,24.19,0.6543432839119703, 1.69, 0.0,0
19850521,30320.0,7.53,26.64,0.6430915905568553, 4.64, 0.0,0
19850522,28490.0,8.86,27.66,0.7380969644795426, 2.06, 0.0,0
19850523,29230.0,11.97,32.1,0.8876513989385627, 7.33, 0.0,0
19850524,28010.0,13.75,28.3,1.1091002945262443, 6.2, 0.16,0
19850525,26150.0,8.8,18.32,0.45017220891636955, 4.62, 0.0,0
19850526,24910.0,5.52,19.25,0.451871553564914, 3.36, 0.0,0
19850527,30710.0,4.41,19.93,0.5051931549712348, 2.08, 0.0,0
19850528,25520.0,5.03,23.41,0.5093418710564674, 2.24, 0.0,0
19850529,18650.0,7.03,25.61,0.6482272104389564, 4.1, 0.15,0
19850530,23430.0,6.49,20.49,0.7577663300977577, 2.82, 0.01,0
19850531,31660.0,5.65,22.57,0.6901390459484452, 2.14, 0.0,0
19850601,30040.0,7.92,26.56,0.7168289212802794, 3.2, 0.0,0
19850602,17810.0,10.5,25.86,1.0662108146807006, 2.0, 0.12,0
19850603,29030.0,10.45,28.77,0.9107917529537025, 2.36, 0.10999999999999999,0
19850604,28970.0,12.66,31.45,0.8698783082906353, 1.97, 0.0,0
19850605,30470.0,14.9,34.77,0.8692710807615243, 4.83, 0.0,0
19850606,21620.0,16.94,31.64,0.9383513121115554, 5.75, 0.06,0
19850607,18880.0,13.48,26.89,1.2621102926788137, 6.49, 15.61,0
19850608,20190.0,14.13,24.54,1.309227881868889, 5.79, 2.5,0
19850609,18100.0,14.33,21.34,1.5194619667979277, 4.32, 6.46,0
19850610,13710.0,12.03,25.42,1.3841737831842924, 2.91, 4.06,0
19850611,16550.0,13.07,20.27,1.5016943929164368, 2.56, 1.43,0
19850612,24400.0,12.18,24.9,1.3223434486688472, 2.91, 0.12,0
19850613,31560.0,11.0,27.16,1.1496125581462018, 2.52, 0.0,0
19850614,23070.0,11.5,27.2,1.2287857237746698, 2.98, 2.42,0
19850615,20600.0,15.27,25.65,1.3924229442170237, 4.47, 0.73,0
19850616,9870.0,15.44,25.06,1.6458902519949117, 3.57, 2.43,0
19850617,22460.0,15.58,28.17,1.4296106441984533, 4.31, 0.01,0
19850618,15020.0,15.74,28.75,1.6321056370306923, 4.77, 0.29,0
19850619,15790.0,17.88,27.08,1.7285395448016492, 4.7, 0.1,0
19850620,21540.0,17.61,31.08,1.8252667975660448, 4.99, 1.46,0
19850621,9260.0,16.16,23.49,1.832270385933914, 1.69, 7.41,0
19850622,32189.999999999996,12.77,27.72,1.0993573320771413, 3.19, 0.19,0
19850623,24260.0,13.88,28.43,1.0705788877960132, 2.53, 1.38,0
19850624,17770.0,14.3,30.35,1.4127696146474948, 3.84, 1.05,0
19850625,19010.0,13.49,25.43,1.4466277201667077, 2.52, 0.2,0
19850626,20090.0,13.64,28.27,1.3005478138284297, 1.85, 0.0,0
19850627,31780.0,14.51,30.05,1.3614842647796834, 1.6, 0.18,0
19850628,26760.0,14.81,26.89,1.4137006353662969, 1.9, 0.07,0
19850629,26980.0,15.5,29.45,1.5016943929164368, 1.33, 0.55,0
19850630,24220.0,16.63,25.18,1.4542477826258897, 1.39, 0.31,0
19850701,27080.0,15.03,27.49,1.489950909766499, 1.73, 0.09,0
19850702,30080.0,15.72,30.11,1.5026766740255972, 1.36, 0.08,0
19850703,28940.0,18.74,33.43,1.4782881252432813, 1.6, 0.17,0
19850704,28840.0,18.91,29.05,1.8090162531435448, 1.35, 2.84,0
19850705,14870.0,19.19,26.47,1.8700220327554167, 0.72, 2.99,0
19850706,18420.0,17.99,27.98,1.885552230749969, 0.96, 2.72,0
19850707,24370.0,17.44,30.45,1.8581521037371376, 0.95, 2.88,0
19850708,14540.0,17.57,24.49,2.088776043828488, 2.27, 4.41,0
19850709,27230.0,16.75,31.07,1.9761257750584038, 3.06, 0.8199999999999998,0
19850710,10960.0,17.68,25.03,2.197393323885526, 2.15, 10.14,0
19850711,29180.0,15.94,29.43,1.457114379194928, 2.99, 0.97,0
19850712,30580.0,13.48,31.41,1.0889492267140577, 2.25, 0.0,0
19850713,24830.0,17.13,31.55,1.092656407173305, 1.79, 0.0,0
19850714,28850.0,15.41,29.75,1.3587836046482982, 2.63, 0.24,0
19850715,15100.0,15.59,22.74,1.4183638265835148, 2.19, 0.22999999999999998,0
19850716,8530.0,15.74,27.25,1.5975677547407239, 3.8, 2.98,0
19850717,8210.000000000002,15.69,22.21,1.7508850679403627, 4.7, 12.72,0
19850718,13070.0,15.12,22.26,1.799787275819703, 2.93, 4.04,0
19850719,20440.0,15.42,26.91,1.7940401438404578, 0.88, 1.5,0
19850720,11620.0,16.78,28.43,1.8229374872543513, 2.42, 0.27,0
19850721,24380.0,15.51,29.14,1.7430354977705145, 1.03, 0.24,0
19850722,9080.0,19.42,28.12,2.476332061961317, 3.51, 13.420000000000002,0
19850723,22040.0,21.48,31.8,2.3938538237137093, 4.55, 2.99,0
19850724,21850.0,21.31,30.44,2.476332061961317, 4.38, 2.27,0
19850725,21540.0,18.8,26.09,2.1337822941874176, 2.51, 2.82,0
19850726,19810.0,18.23,26.3,1.95375077600223, 1.0, 4.47,0
19850727,14250.0,18.48,24.03,2.205632108485773, 0.75, 35.7,0
19850728,24490.0,18.48,28.95,2.026653056130737, 1.37, 0.34,0
19850729,13330.0,18.76,26.43,2.0704869608058805, 1.55, 1.56,0
19850730,25410.0,17.04,27.47,1.9587037292917437, 2.2, 0.07,0
19850731,15530.0,16.74,26.34,2.1257788926528756, 2.16, 4.83,0
19850801,20080.0,18.51,28.28,2.141812053524032, 2.17, 1.9700000000000002,0
19850802,12580.0,19.49,26.17,2.431041307816459, 2.11, 8.98,0
19850803,14020.0,20.42,26.8,2.3673876975032684, 2.72, 13.97,0
19850804,15200.0,20.42,26.87,2.3879502142139724, 2.83, 20.53,0
19850805,12420.0,18.74,24.43,2.3195303365435156, 3.13, 17.78,0
19850806,13260.0,17.4,23.11,2.254232476229596, 2.8, 17.19,0
19850807,22860.0,16.51,27.21,2.057509302601041, 2.78, 1.26,0
19850808,26850.0,15.48,27.89,1.991166817066548, 3.54, 1.12,0
19850809,20790.0,16.65,26.72,2.049756936613159, 2.84, 1.41,0
19850810,24510.0,15.64,27.75,1.9011953088739362, 2.63, 4.91,0
19850811,15730.0,17.08,27.16,2.1728382994346496, 1.79, 6.9,0
19850812,19050.0,18.02,26.45,2.3968104104453793, 2.63, 15.64,0
19850813,10820.0,20.51,23.81,2.42356367529233, 3.27, 7.06,0
19850814,6950.0,19.53,23.56,2.328168210439754, 2.81, 20.940000000000005,0
19850815,9230.0,18.61,23.83,2.1337822941874176, 5.55, 28.92,0
19850816,24820.0,15.99,27.15,2.309488249490783, 2.47, 0.44999999999999996,0
19850817,23430.0,19.09,26.85,2.339729125019328, 1.36, 0.69,0
19850818,10390.0,18.13,26.86,2.3542508379281046, 2.61, 4.79,0
19850819,13440.0,19.91,25.39,2.3080567739095703, 2.07, 7.76,0
19850820,11310.0,18.15,24.03,2.1019261023293674, 2.0, 8.06,0
19850821,17590.0,17.33,25.61,2.048467364879958, 2.19, 0.22999999999999998,0
19850822,15800.0,15.37,25.93,2.088776043828488, 2.98, 0.09,0
19850823,15850.0,15.77,25.01,1.79059959104506, 1.32, 0.02,0
19850824,17440.0,16.05,25.27,1.989909579249931, 1.25, 0.07,0
19850825,4050.0,17.76,24.04,2.2640641666264525, 4.54, 18.63,0
19850826,8990.0,13.72,22.24,1.659776881018807, 4.0, 0.38,0
19850827,19000.0,11.71,22.84,1.4657439601509061, 1.95, 0.0,0
19850828,21100.0,12.61,23.8,1.425853034173743, 0.92, 0.06,0
19850829,20940.0,12.42,25.84,1.7285395448016492, 2.91, 0.63,0
19850830,23920.0,12.96,24.12,1.4523394703843755, 3.17, 0.05,0
19850831,23620.0,10.75,23.84,1.4686304419364884, 1.56, 0.01,0
19850901,23090.0,11.89,24.47,1.5085822138781249, 1.36, 0.0,0
19850902,21960.0,12.68,25.04,1.5851684651407352, 1.5, 0.0,0
19850903,4910.0,15.79,20.46,1.9761257750584038, 3.03, 10.46,0
19850904,19000.0,15.77,23.83,1.8605207939357857, 3.92, 3.19,0
19850905,10640.0,15.75,23.38,2.073091073664943, 2.38, 3.53,0
19850906,13340.0,16.21,25.04,1.8404709934794223, 1.1, 0.3,0
19850907,19860.0,11.86,24.25,1.5274177129026665, 1.87, 0.01,0
19850908,19590.0,12.7,24.4,1.5944599817193499, 2.2, 0.03,0
19850909,22290.0,7.39,21.32,0.9044857577922013, 2.2, 0.0,0
19850910,18240.0,7.51,22.84,1.060411126582617, 2.83, 0.0,0
19850911,7040.0,10.28,20.71,1.2353880433172073, 2.6, 2.6900000000000004,0
19850912,12700.0,9.16,18.91,1.1227159729370062, 2.21, 0.19,0
19850913,19480.0,8.44,19.37,1.0073752648504462, 1.56, 0.01,0
19850914,21550.0,7.8,21.87,1.0756948770378416, 2.1, 0.12,0
19850915,19560.0,7.12,18.62,0.8554076180316992, 3.31, 0.01,0
19850916,20050.0,4.51,19.66,0.8382057501637095, 2.64, 0.0,0
19850917,15920.0,7.33,19.6,1.018489268595444, 2.39, 0.08,0
19850918,15400.0,5.31,18.53,1.1181611610379087, 2.8, 0.32,0
19850919,19740.0,3.52,16.89,0.6996044032036024, 1.47, 0.19,0
19850920,7150.0,5.43,11.76,0.9357569943422184, 3.14, 5.5,0
19850921,13280.0,3.54,14.31,0.7302522156635223, 3.68, 1.08,0
19850922,19050.0,-0.58,13.0,0.5504873614717164, 4.23, 0.01,0
19850923,16790.0,-0.86,14.66,0.6916260131946337, 1.63, 0.0,0
19850924,11750.0,4.56,12.81,0.8596061431391777, 1.89, 3.19,0
19850925,13450.0,4.41,13.55,0.8393822131586206, 1.91, 0.63,0
19850926,17880.0,2.43,18.0,0.8030151559620198, 2.3, 0.0,0
19850927,18400.0,4.64,20.67,1.0261926488973785, 2.82, 0.17,0
19850928,6200.0,4.06,16.35,1.0261926488973785, 3.12, 1.87,0
19850929,16600.000000000004,-0.25,14.51,0.6324695336284859, 2.47, 0.01,0
19850930,15940.0,2.8,11.22,0.6793206346611257, 3.03, 0.77,0
19851001,14280.0,2.9,13.23,0.6361464376059383, 4.03, 1.83,0
19851002,17650.0,0.58,18.59,0.7454857633878181, 2.93, 0.0,0
19851003,14410.0,5.97,16.3,1.0018584259761523, 3.0, 0.01,0
19851004,13400.0,5.15,15.2,0.9254428219654716, 2.42, 0.02,0
19851005,16129.999999999998,2.05,17.35,0.7984980831099482, 1.84, 0.0,0
19851006,10370.0,5.68,14.3,0.8698783082906353, 2.04, 0.0,0
19851007,13120.0,7.58,16.1,0.9991099989265075, 1.33, 0.01,0
19851008,14460.0,5.31,15.52,1.0647582809412925, 1.33, 0.01,0
19851009,14440.0,5.61,20.97,1.1418705773431765, 1.55, 0.06,0
19851010,11240.0,8.02,19.38,1.3435685817174328, 3.52, 2.23,0
19851011,15650.0,4.96,15.01,0.7460160247282203, 4.71, 0.66,0
19851012,14530.0,0.66,12.67,0.5812255793238011, 3.54, 0.0,0
19851013,13700.0,-2.47,7.82,0.4338159483231273, 3.17, 0.0,0
19851014,14430.0,-2.26,15.79,0.5889281570258389, 3.85, 0.0,0
19851015,10430.0,3.92,16.42,0.972658888306342, 4.31, 6.1,0
19851016,10360.0,-1.53,5.75,0.45017220891636955, 5.64, 0.99,0
19851017,13380.0,-4.49,6.85,0.40452347631663965, 4.27, 0.0,0
19851018,12280.0,-5.98,3.52,0.3183018706844462, 4.14, 0.01,0
19851019,13180.0,-6.51,3.09,0.29794931025746024, 3.19, 0.0,0
19851020,12830.0,-5.23,5.91,0.3555281310720327, 2.86, 0.0,0
19851021,12460.0,-2.06,8.59,0.5500820268848159, 3.22, 0.03,0
19851022,11060.0,-4.05,3.66,0.46497345093142795, 2.33, 0.10999999999999999,0
19851023,6320.0,-3.67,2.21,0.39961225510935927, 2.44, 0.3,0
19851024,5920.0,-2.82,2.42,0.48092329826010094, 1.04, 0.21999999999999997,0
19851025,11450.0,-3.91,5.4,0.4573477218931684, 2.29, 0.0,0
19851026,11440.0,-2.71,6.79,0.48598334588251035, 4.02, 0.03,0
19851027,11510.0,-3.84,9.67,0.4437662332980594, 2.71, 0.0,0
19851028,9650.0,-0.53,14.89,0.915228976360282, 4.81, 0.05,0
19851029,11410.0,-3.19,9.44,0.5570087568427093, 4.86, 0.01,0
19851030,11260.0,-5.92,4.17,0.3527854407407127, 2.26, 0.0,0
19851031,7410.0,-5.6,1.2,0.2832276957143318, 3.06, 0.0,0
19851101,11190.0,-5.67,2.61,0.3208052302777227, 1.53, 0.0,0
19851102,11090.0,-3.64,5.43,0.37555167934202505, 2.53, 0.0,0
19851103,7880.0,-3.18,8.76,0.5464458833564599, 5.59, 0.10999999999999999,0
19851104,10430.0,-4.54,5.15,0.3732465650406041, 5.36, 0.0,0
19851105,10270.0,-4.93,8.68,0.4338159483231273, 3.13, 0.0,0
19851106,9290.0,-0.82,8.86,0.6619407272334192, 3.25, 0.06,0
19851107,8160.0,-1.59,2.94,0.48816633346724586, 3.62, 0.04,0
19851108,5450.0,-2.21,4.35,0.3585669380470309, 3.9, 0.03,0
19851109,3170.0,-2.46,3.43,0.5007014336141732, 2.18, 3.0,0
19851110,2960.0,-6.24,-1.39,0.42181663682172854, 4.47, 9.07,0
19851111,6770.0,-8.02,-6.17,0.2809868351098203, 3.79, 2.74,0
19851112,7220.0,-8.88,-6.94,0.25694502512798273, 3.29, 0.65,0
19851113,7390.0,-9.77,-3.31,0.26829796379234633, 2.96, 0.10999999999999999,0
19851114,6880.0,-8.89,-5.4,0.2944392294738963, 3.31, 0.19,0
19851115,6940.0,-12.2,-3.99,0.28548443167728765, 3.1, 0.03,0
19851116,8109.999999999999,-14.11,-5.38,0.2448336819799255, 2.09, 0.17,0
19851117,9090.0,-11.12,-6.59,0.2520379684938004, 1.83, 0.72,0
19851118,8430.0,-13.52,-5.69,0.21924285581983483, 1.46, 0.05,0
19851119,5680.0,-15.02,-5.7,0.2534605055996929, 2.23, 0.16,0
19851120,5820.0,-8.37,-0.52,0.4029830006892947, 3.66, 0.22999999999999998,0
19851121,7060.0,-11.63,-1.94,0.3359342797142162, 3.68, 0.03,0
19851122,6900.0,-13.79,-7.62,0.19236577801442847, 2.49, 0.01,0
19851123,6980.0,-19.77,-9.94,0.1520923919873869, 2.73, 0.0,0
19851124,6410.0,-20.91,-11.04,0.13217082299594285, 2.96, 0.0,0
19851125,4900.0,-23.3,-10.43,0.12679911419097056, 2.76, 0.0,0
19851126,7430.0,-20.39,-9.1,0.1669150885294065, 1.8, 0.0,0
19851127,7180.0,-16.4,-6.64,0.25042091466518107, 2.31, 0.59,0
19851128,7080.0,-19.03,-9.15,0.17131882653962394, 3.34, 0.07,0
19851129,6300.0,-18.78,-13.32,0.1432829930657746, 3.17, 0.04,0
